Source;Target;Weight
22191;22150;2
22191;22173;4
22191;22180;2
22191;22185;2
22191;22192;14
22191;22193;13
22191;22194;4
22191;22325;2
22191;22360;2
22191;22367;2
22191;22371;5
22191;22374;2
22191;22382;3
22191;22383;3
22191;22384;3
22191;22413;2
22191;22424;3
22191;22427;3
22191;22429;4
22191;22435;2
22191;22441;2
22191;22456;4
22191;22467;3
22191;22478;2
22191;22488;3
22191;22494;2
22191;22498;3
22191;22499;3
22191;22507;2
22191;22508;2
22191;22523;2
22191;22550;2
22191;22555;2
22191;22556;2
22191;22560;2
22191;22561;3
22191;22567;3
22191;22583;2
22191;22584;4
22191;22607;2
22191;22616;2
22191;22617;2
22191;22624;8
22191;22625;5
22191;22626;4
22191;22627;2
22191;22629;2
22191;22636;2
22191;22637;3
22191;22646;2
22191;22652;2
22191;22659;2
22191;22665;2
22191;22667;2
22191;22670;3
22191;22672;2
22191;22692;2
22191;22697;2
22191;22699;4
22191;22714;2
22191;22716;2
22191;22721;2
22191;22722;5
22191;22723;3
22191;22725;2
22191;22726;4
22191;22727;7
22191;22728;6
22191;22730;4
22191;22731;2
22191;22752;2
22191;22766;3
22191;22767;2
22191;22776;3
22191;22777;2
22191;22782;2
22191;22784;2
22191;22796;3
22191;22799;2
22191;22835;2
22191;22838;2
22191;22839;4
22191;22840;2
22191;22841;2
22191;22842;2
22191;22843;2
22191;22844;5
22191;22845;5
22191;22846;4
22191;22847;2
22191;22848;2
22191;22849;4
22191;22852;3
22191;22853;3
22191;22895;2
22191;22900;2
22191;22914;2
22191;22916;2
22191;22917;2
22191;22920;2
22191;22925;3
22191;22926;3
22191;22927;2
22191;22939;2
22191;22940;2
22191;22962;3
22191;22963;3
22191;22964;2
22191;22966;3
22191;22983;3
22191;22989;2
22191;23014;2
22191;23035;2
22191;23052;2
22191;23054;2
22191;23101;2
22191;23104;2
22191;23165;2
22191;23167;3
22191;23188;2
22191;23202;2
22191;23243;3
22191;23300;2
22191;23315;2
22191;23316;2
22191;23341;3
22191;23342;4
22191;23356;3
22191;23423;3
22191;23439;3
22191;23530;2
22191;23536;2
22191;23542;2
22191;48138;3
22191;48187;4
22191;48194;2
22191;79321;2
22191;82482;2
22191;82484;2
22191;82552;5
22191;82567;2
22191;82578;2
22191;82580;3
22191;82583;2
22191;82600;2
22191;84077;2
22191;84378;2
22191;84380;2
22191;84692;2
22191;84755;3
22191;84978;4
22191;84988;2
22191;84992;3
22191;85053;2
22191;85066;2
22191;85152;2
22191;15056BL;3
22191;15056P;2
22191;17091J;2
22191;47504K;2
22191;84029G;2
22191;84032B;2
22191;84849D;2
22191;84970S;2
22191;84997B;2
22191;84997C;3
22191;84997D;2
22191;85014A;2
22191;85014B;2
22191;85099F;2
22191;85199S;2
22192;20679;2
22192;20727;2
22192;20749;4
22192;20750;2
22192;21071;2
22192;21169;2
22192;21175;4
22192;21181;2
22192;21485;2
22192;21624;2
22192;21754;2
22192;21845;2
22192;21908;2
22192;21974;2
22192;22110;2
22192;22114;2
22192;22147;2
22192;22169;2
22192;22191;14
22192;22193;9
22192;22194;2
22192;22300;2
22192;22301;2
22192;22325;2
22192;22374;2
22192;22382;2
22192;22383;2
22192;22384;2
22192;22413;2
22192;22467;2
22192;22523;2
22192;22551;2
22192;22553;2
22192;22584;2
22192;22617;2
22192;22624;5
22192;22625;5
22192;22626;3
22192;22629;2
22192;22632;2
22192;22652;2
22192;22665;2
22192;22667;2
22192;22672;2
22192;22680;3
22192;22683;2
22192;22693;2
22192;22697;2
22192;22699;2
22192;22722;4
22192;22723;2
22192;22725;2
22192;22726;3
22192;22727;3
22192;22728;5
22192;22729;2
22192;22730;3
22192;22776;2
22192;22796;2
22192;22835;2
22192;22839;2
22192;22846;2
22192;22849;3
22192;22890;2
22192;22925;2
22192;22966;2
22192;22991;2
22192;23240;3
22192;23300;3
22192;23341;4
22192;23342;4
22192;23397;2
22192;23426;2
22192;23439;3
22192;23493;2
22192;23504;2
22192;37370;2
22192;48138;2
22192;71053;2
22192;82483;2
22192;82578;2
22192;82580;2
22192;82582;2
22192;84347;3
22192;85048;2
22192;85144;2
22192;84029G;3
22192;84970S;2
22192;85049C;2
22192;85071A;2
22192;85071B;2
22193;20749;2
22193;20750;2
22193;21175;2
22193;21232;2
22193;21485;2
22193;21790;2
22193;21889;3
22193;21916;2
22193;22114;3
22193;22147;2
22193;22191;13
22193;22192;9
22193;22194;3
22193;22427;2
22193;22429;2
22193;22456;2
22193;22561;2
22193;22617;2
22193;22624;4
22193;22625;7
22193;22626;3
22193;22670;2
22193;22672;2
22193;22692;2
22193;22697;2
22193;22698;2
22193;22699;3
22193;22722;2
22193;22726;3
22193;22727;4
22193;22728;3
22193;22730;2
22193;22766;2
22193;22776;2
22193;22804;2
22193;22839;2
22193;22844;2
22193;22845;2
22193;22846;4
22193;22849;2
22193;23049;2
22193;23188;2
22193;23341;3
22193;23356;2
22193;23530;2
22193;23536;2
22193;82482;2
22193;84077;2
22193;85066;2
22193;47504K;2
22194;21217;2
22194;21916;2
22194;22191;4
22194;22192;2
22194;22193;3
22194;22625;2
22194;22626;2
22195;20685;3
22195;20724;2
22195;20725;2
22195;20750;2
22195;20832;3
22195;20839;2
22195;20973;2
22195;20974;2
22195;20979;2
22195;20982;2
22195;20983;2
22195;20986;2
22195;21035;2
22195;21090;2
22195;21107;2
22195;21108;2
22195;21114;2
22195;21121;2
22195;21122;2
22195;21135;2
22195;21154;2
22195;21155;2
22195;21293;2
22195;21408;2
22195;21446;2
22195;21484;2
22195;21533;2
22195;21559;2
22195;21592;2
22195;21621;2
22195;21669;2
22195;21670;2
22195;21671;2
22195;21673;2
22195;21730;2
22195;21843;3
22195;21879;2
22195;21928;2
22195;21936;2
22195;21944;2
22195;21947;2
22195;21975;2
22195;21980;3
22195;21982;2
22195;21985;3
22195;22078;3
22195;22079;2
22195;22082;3
22195;22087;2
22195;22090;2
22195;22094;3
22195;22096;2
22195;22098;2
22195;22107;2
22195;22131;5
22195;22132;2
22195;22158;2
22195;22173;2
22195;22196;11
22195;22199;2
22195;22203;2
22195;22219;2
22195;22231;3
22195;22232;2
22195;22233;3
22195;22236;3
22195;22352;2
22195;22355;2
22195;22367;2
22195;22382;2
22195;22383;3
22195;22386;2
22195;22417;2
22195;22445;2
22195;22466;2
22195;22493;2
22195;22501;2
22195;22508;2
22195;22551;3
22195;22553;2
22195;22554;4
22195;22555;2
22195;22556;3
22195;22563;2
22195;22578;2
22195;22585;2
22195;22625;2
22195;22650;2
22195;22667;3
22195;22727;2
22195;22759;2
22195;22776;2
22195;22791;2
22195;22804;2
22195;22834;2
22195;22840;2
22195;22937;2
22195;22941;2
22195;22989;3
22195;23067;2
22195;23068;2
22195;23084;2
22195;23148;2
22195;23156;2
22195;23203;2
22195;23206;2
22195;23209;2
22195;23243;2
22195;23254;2
22195;23282;2
22195;23284;3
22195;23289;2
22195;23323;2
22195;23333;2
22195;23344;3
22195;23377;2
22195;23378;2
22195;23417;2
22195;23480;2
22195;23494;2
22195;23499;2
22195;23501;2
22195;23569;2
22195;23582;2
22195;23583;2
22195;48129;2
22195;48138;2
22195;82582;2
22195;84347;2
22195;84378;3
22195;84380;2
22195;84755;2
22195;84949;2
22195;84978;2
22195;84988;2
22195;84992;4
22195;35471D;2
22195;47503A;2
22195;47504K;2
22195;48173C;2
22195;84030E;2
22195;84279P;2
22195;84596F;2
22195;84997A;2
22195;84997B;2
22195;84997D;3
22195;85014B;2
22195;85039A;2
22195;85130D;2
22195;85199L;2
22196;20685;2
22196;20712;2
22196;20724;2
22196;20725;2
22196;20728;2
22196;20749;2
22196;20750;2
22196;20828;2
22196;20832;2
22196;20979;3
22196;20985;3
22196;21121;3
22196;21154;2
22196;21155;3
22196;21156;2
22196;21210;5
22196;21213;2
22196;21218;3
22196;21355;3
22196;21385;2
22196;21446;2
22196;21452;2
22196;21485;2
22196;21527;2
22196;21533;4
22196;21534;2
22196;21535;2
22196;21539;2
22196;21591;2
22196;21714;2
22196;21841;2
22196;21843;3
22196;21879;2
22196;21931;2
22196;21974;2
22196;21975;3
22196;21980;2
22196;21985;5
22196;22051;2
22196;22078;3
22196;22079;2
22196;22082;4
22196;22087;2
22196;22089;2
22196;22096;2
22196;22107;2
22196;22109;3
22196;22131;3
22196;22132;4
22196;22134;3
22196;22142;2
22196;22150;2
22196;22171;2
22196;22195;11
22196;22199;3
22196;22203;2
22196;22222;2
22196;22349;2
22196;22352;2
22196;22355;2
22196;22367;2
22196;22379;2
22196;22382;2
22196;22383;2
22196;22417;2
22196;22419;2
22196;22441;2
22196;22466;2
22196;22487;2
22196;22500;2
22196;22508;2
22196;22551;2
22196;22554;3
22196;22556;2
22196;22563;2
22196;22580;2
22196;22585;2
22196;22625;3
22196;22626;2
22196;22639;2
22196;22642;2
22196;22667;4
22196;22692;2
22196;22694;3
22196;22727;2
22196;22733;2
22196;22738;2
22196;22744;2
22196;22759;3
22196;22776;3
22196;22804;2
22196;22840;2
22196;22841;2
22196;22898;3
22196;22904;2
22196;22905;2
22196;22908;2
22196;22937;2
22196;22941;2
22196;22966;3
22196;22988;2
22196;23083;2
22196;23084;2
22196;23196;3
22196;23199;2
22196;23240;2
22196;23263;2
22196;23284;2
22196;23300;2
22196;23333;2
22196;23344;2
22196;23353;2
22196;23583;3
22196;48129;2
22196;48194;2
22196;71053;2
22196;82582;2
22196;84050;3
22196;84375;2
22196;84378;8
22196;84380;3
22196;84987;2
22196;84988;2
22196;84991;2
22196;84992;6
22196;16161P;3
22196;47590A;2
22196;47590B;2
22196;72351B;2
22196;84536A;2
22196;84997B;2
22196;85014B;3
22198;20966;2
22198;21110;2
22198;21326;3
22198;21479;2
22198;21931;2
22198;22109;2
22198;22633;2
22198;72799E;2
22198;72799F;2
22198;72802C;2
22198;84625C;2
22198;85099F;2
22199;20685;2
22199;20727;2
22199;20979;2
22199;21035;2
22199;21041;2
22199;21210;2
22199;21218;3
22199;21327;2
22199;21533;3
22199;21535;2
22199;21539;2
22199;21591;2
22199;21592;2
22199;21714;2
22199;22082;2
22199;22090;2
22199;22109;2
22199;22195;2
22199;22196;3
22199;22203;5
22199;22232;2
22199;22233;2
22199;22348;2
22199;22425;2
22199;22429;2
22199;22439;2
22199;22555;2
22199;22596;2
22199;22602;2
22199;22624;2
22199;22625;3
22199;22694;2
22199;22722;3
22199;22840;2
22199;22846;3
22199;22847;2
22199;22895;2
22199;22904;2
22199;22930;2
22199;22937;2
22199;22952;2
22199;23234;2
22199;23293;3
22199;23294;2
22199;23295;2
22199;23493;2
22199;84988;2
22200;22203;2
22200;22722;2
22201;21791;2
22201;23169;2
22201;84884A;2
22202;22964;2
22203;21218;2
22203;21592;3
22203;22093;2
22203;22098;2
22203;22195;2
22203;22196;2
22203;22199;5
22203;22200;2
22203;22425;2
22203;22551;2
22203;22585;2
22203;22624;2
22203;22722;2
22203;22840;2
22203;22846;3
22203;23281;2
22203;23284;2
22203;23293;3
22203;23294;2
22203;23295;2
22203;23318;2
22203;23338;2
22203;23353;2
22203;23416;2
22203;82578;2
22203;82580;2
22203;82581;2
22203;82582;2
22203;84792;2
22203;84988;2
22203;90099;2
22207;21381;2
22207;21463;2
22207;21464;2
22207;21591;2
22207;21888;4
22207;21899;2
22207;21912;2
22207;21922;3
22207;22055;2
22207;22109;2
22207;22434;2
22207;22621;2
22207;22624;2
22207;22626;2
22207;22721;2
22207;22727;2
22207;23102;3
22207;23103;3
22207;23190;2
22207;23199;2
22207;23234;2
22207;23300;2
22207;23322;2
22207;23323;3
22207;23328;2
22207;37446;2
22207;48129;2
22207;48138;2
22207;79321;2
22207;84692;2
22207;84946;2
22207;84032A;2
22208;10133;3
22208;16238;2
22208;20748;2
22208;20749;3
22208;20751;2
22208;20971;5
22208;20973;2
22208;20974;2
22208;20975;2
22208;20982;2
22208;20984;2
22208;20985;2
22208;20992;2
22208;21015;2
22208;21051;2
22208;21108;3
22208;21110;2
22208;21135;2
22208;21257;2
22208;21259;2
22208;21314;2
22208;21327;2
22208;21381;2
22208;21386;2
22208;21446;2
22208;21471;2
22208;21485;4
22208;21559;2
22208;21616;2
22208;21619;2
22208;21623;2
22208;21704;2
22208;21709;2
22208;21713;2
22208;21755;3
22208;21790;2
22208;21841;2
22208;21889;3
22208;21907;2
22208;21908;2
22208;21912;2
22208;21975;2
22208;21992;3
22208;21993;3
22208;22071;2
22208;22078;2
22208;22079;2
22208;22080;3
22208;22082;2
22208;22090;2
22208;22114;2
22208;22115;2
22208;22141;2
22208;22142;2
22208;22144;2
22208;22147;2
22208;22149;2
22208;22150;3
22208;22161;2
22208;22185;2
22208;22209;11
22208;22210;9
22208;22211;7
22208;22266;3
22208;22273;2
22208;22371;3
22208;22372;2
22208;22374;3
22208;22375;2
22208;22384;2
22208;22412;2
22208;22449;2
22208;22508;2
22208;22529;2
22208;22531;2
22208;22533;2
22208;22549;2
22208;22551;4
22208;22553;6
22208;22554;4
22208;22555;3
22208;22560;2
22208;22561;2
22208;22563;2
22208;22604;2
22208;22607;2
22208;22622;2
22208;22642;3
22208;22646;2
22208;22669;2
22208;22701;2
22208;22744;2
22208;22749;3
22208;22751;2
22208;22753;2
22208;22754;2
22208;22759;5
22208;22779;2
22208;22798;2
22208;22800;2
22208;22801;2
22208;22908;2
22208;22911;2
22208;22930;2
22208;22931;2
22208;22937;2
22208;22940;5
22208;22952;2
22208;22970;2
22208;22972;2
22208;22989;2
22208;22991;3
22208;22992;5
22208;23077;3
22208;23078;2
22208;23084;2
22208;23091;2
22208;23101;2
22208;23102;2
22208;23103;2
22208;23126;3
22208;23127;2
22208;23128;4
22208;23131;2
22208;23132;2
22208;23147;2
22208;23148;2
22208;23154;3
22208;23156;2
22208;23159;2
22208;23167;2
22208;23188;4
22208;23192;2
22208;23194;2
22208;23196;2
22208;23197;2
22208;23198;3
22208;23203;2
22208;23207;2
22208;23209;2
22208;23214;2
22208;23256;2
22208;23263;2
22208;23295;2
22208;23296;2
22208;23306;3
22208;23309;2
22208;23322;2
22208;23323;2
22208;23328;2
22208;23335;2
22208;23356;3
22208;23365;2
22208;23366;2
22208;23369;3
22208;23372;2
22208;23389;2
22208;23490;3
22208;23503;2
22208;23504;2
22208;23511;2
22208;23514;2
22208;23569;2
22208;23570;4
22208;23571;3
22208;82482;4
22208;82483;2
22208;82551;3
22208;82552;2
22208;84580;4
22208;84581;2
22208;84949;2
22208;84978;2
22208;85227;2
22208;15056N;3
22208;51014A;3
22208;84030E;2
22208;84032A;4
22208;84032B;2
22208;84519A;2
22208;84519B;2
22208;84536A;3
22208;84596B;2
22208;85032B;2
22208;85034B;2
22208;85034C;3
22208;85039B;2
22208;85040A;2
22208;85049G;2
22208;85194S;2
22209;16238;2
22209;20725;2
22209;20748;2
22209;20749;2
22209;20750;2
22209;20840;2
22209;20971;3
22209;20974;2
22209;20975;2
22209;20985;2
22209;21055;2
22209;21213;2
22209;21259;2
22209;21485;3
22209;21559;2
22209;21709;2
22209;21790;2
22209;21841;2
22209;21889;4
22209;21975;3
22209;21992;2
22209;22071;2
22209;22080;2
22209;22141;2
22209;22142;2
22209;22144;2
22209;22150;2
22209;22208;11
22209;22210;5
22209;22211;5
22209;22273;2
22209;22412;2
22209;22550;2
22209;22551;4
22209;22553;4
22209;22554;2
22209;22555;3
22209;22604;2
22209;22605;2
22209;22607;3
22209;22620;2
22209;22622;2
22209;22629;2
22209;22630;2
22209;22634;2
22209;22635;2
22209;22642;2
22209;22669;2
22209;22697;2
22209;22698;2
22209;22749;3
22209;22753;2
22209;22754;2
22209;22759;3
22209;22908;2
22209;22911;2
22209;22930;2
22209;22931;2
22209;22940;3
22209;22951;2
22209;22952;2
22209;22989;2
22209;22992;3
22209;23078;2
22209;23084;2
22209;23128;2
22209;23131;2
22209;23154;2
22209;23156;2
22209;23159;2
22209;23171;2
22209;23188;3
22209;23245;2
22209;23295;2
22209;23309;3
22209;23335;2
22209;23345;2
22209;23356;2
22209;23490;2
22209;23503;2
22209;23504;2
22209;23511;2
22209;23514;2
22209;23570;3
22209;23571;3
22209;82482;2
22209;84580;3
22209;84581;2
22209;15056N;3
22209;84032A;2
22209;84519A;2
22209;84536A;2
22209;85194S;2
22210;10133;2
22210;16011;2
22210;16216;2
22210;16235;2
22210;16236;2
22210;16237;4
22210;16238;4
22210;17003;2
22210;20727;2
22210;20748;3
22210;20749;2
22210;20828;2
22210;20969;2
22210;20971;2
22210;20972;2
22210;20973;4
22210;20974;2
22210;20975;3
22210;20982;4
22210;20983;2
22210;20984;2
22210;21051;2
22210;21084;3
22210;21090;2
22210;21154;2
22210;21156;2
22210;21287;2
22210;21327;2
22210;21328;3
22210;21381;2
22210;21386;2
22210;21466;2
22210;21481;2
22210;21485;4
22210;21559;2
22210;21587;2
22210;21591;2
22210;21623;2
22210;21625;2
22210;21703;2
22210;21731;2
22210;21790;3
22210;21791;2
22210;21815;2
22210;21828;3
22210;21833;3
22210;21841;2
22210;21888;3
22210;21889;4
22210;21908;2
22210;21912;3
22210;21914;3
22210;21918;2
22210;21947;2
22210;21980;2
22210;21985;2
22210;21991;2
22210;21993;3
22210;22079;2
22210;22080;2
22210;22090;2
22210;22094;2
22210;22110;2
22210;22114;3
22210;22141;3
22210;22142;3
22210;22144;3
22210;22148;3
22210;22150;4
22210;22158;2
22210;22208;9
22210;22209;5
22210;22211;7
22210;22271;2
22210;22273;2
22210;22274;2
22210;22288;2
22210;22331;2
22210;22333;2
22210;22367;2
22210;22371;4
22210;22372;2
22210;22374;3
22210;22375;2
22210;22376;2
22210;22382;2
22210;22383;2
22210;22402;2
22210;22435;3
22210;22449;2
22210;22467;2
22210;22493;4
22210;22508;2
22210;22549;2
22210;22551;3
22210;22553;3
22210;22554;4
22210;22555;2
22210;22556;3
22210;22560;4
22210;22561;3
22210;22562;2
22210;22563;4
22210;22586;2
22210;22587;2
22210;22616;2
22210;22622;3
22210;22632;2
22210;22633;3
22210;22634;2
22210;22635;2
22210;22646;2
22210;22653;2
22210;22669;2
22210;22701;2
22210;22727;2
22210;22729;2
22210;22733;2
22210;22744;3
22210;22745;2
22210;22746;2
22210;22749;3
22210;22750;4
22210;22751;4
22210;22753;2
22210;22754;2
22210;22759;5
22210;22779;2
22210;22800;2
22210;22809;4
22210;22834;5
22210;22844;2
22210;22899;3
22210;22902;2
22210;22937;2
22210;22940;5
22210;22952;4
22210;22959;2
22210;22966;2
22210;22970;3
22210;22971;2
22210;22972;4
22210;22974;3
22210;22975;2
22210;22977;2
22210;22992;2
22210;23007;2
22210;23075;2
22210;23077;2
22210;23078;2
22210;23081;2
22210;23084;3
22210;23101;3
22210;23102;2
22210;23103;3
22210;23118;2
22210;23126;6
22210;23127;2
22210;23128;3
22210;23131;2
22210;23147;2
22210;23154;3
22210;23156;2
22210;23158;2
22210;23159;2
22210;23167;2
22210;23177;2
22210;23188;7
22210;23191;2
22210;23194;2
22210;23196;2
22210;23197;2
22210;23198;3
22210;23207;3
22210;23209;3
22210;23247;2
22210;23254;3
22210;23255;2
22210;23256;3
22210;23290;2
22210;23292;2
22210;23295;2
22210;23296;2
22210;23319;3
22210;23322;3
22210;23323;2
22210;23335;2
22210;23344;2
22210;23349;3
22210;23350;3
22210;23351;3
22210;23352;2
22210;23353;3
22210;23356;3
22210;23358;2
22210;23366;3
22210;23367;3
22210;23369;2
22210;23378;2
22210;23389;3
22210;23392;2
22210;23439;2
22210;23493;2
22210;23494;2
22210;23501;2
22210;23503;3
22210;23511;3
22210;23512;2
22210;23514;2
22210;23569;5
22210;23570;4
22210;23571;4
22210;23583;2
22210;23597;2
22210;82482;4
22210;82551;2
22210;84199;3
22210;84378;2
22210;84380;3
22210;84580;3
22210;84581;2
22210;84828;2
22210;84949;3
22210;84978;2
22210;15056N;2
22210;16169E;2
22210;17012C;2
22210;17091J;2
22210;37489D;2
22210;47559B;2
22210;47591D;2
22210;51014A;2
22210;72351B;2
22210;84030E;3
22210;84032A;5
22210;84032B;4
22210;84279P;2
22210;84536A;2
22210;84596B;3
22210;84596F;2
22210;84997C;2
22210;84997D;2
22210;85034B;2
22210;85034C;4
22210;85039A;2
22210;85039B;3
22210;85040A;3
22210;85049E;2
22211;16216;2
22211;16237;2
22211;16238;3
22211;20726;2
22211;20727;3
22211;20728;3
22211;20748;2
22211;20749;2
22211;20828;3
22211;20971;3
22211;20973;3
22211;20975;3
22211;20985;2
22211;20992;3
22211;21156;2
22211;21165;2
22211;21166;2
22211;21175;2
22211;21181;4
22211;21232;3
22211;21327;2
22211;21328;2
22211;21329;2
22211;21587;2
22211;21616;2
22211;21619;2
22211;21623;3
22211;21731;2
22211;21877;2
22211;21889;2
22211;21908;2
22211;21914;2
22211;21931;2
22211;21992;2
22211;22141;3
22211;22142;3
22211;22144;2
22211;22147;2
22211;22149;2
22211;22150;3
22211;22174;2
22211;22208;7
22211;22209;5
22211;22210;7
22211;22266;2
22211;22267;2
22211;22286;2
22211;22371;2
22211;22382;2
22211;22383;2
22211;22384;2
22211;22413;2
22211;22467;2
22211;22473;2
22211;22493;3
22211;22508;2
22211;22548;2
22211;22549;2
22211;22551;3
22211;22553;2
22211;22554;3
22211;22560;3
22211;22561;3
22211;22563;3
22211;22595;2
22211;22604;2
22211;22619;2
22211;22622;2
22211;22633;2
22211;22634;2
22211;22642;2
22211;22644;2
22211;22645;2
22211;22653;2
22211;22721;2
22211;22726;2
22211;22729;2
22211;22733;2
22211;22745;2
22211;22746;2
22211;22748;2
22211;22749;2
22211;22750;3
22211;22751;4
22211;22759;2
22211;22779;2
22211;22809;2
22211;22834;4
22211;22844;3
22211;22845;2
22211;22908;2
22211;22930;2
22211;22931;2
22211;22940;2
22211;22952;2
22211;22966;3
22211;22972;3
22211;22974;3
22211;22983;2
22211;22991;2
22211;23084;2
22211;23126;3
22211;23131;4
22211;23147;2
22211;23203;2
22211;23207;3
22211;23209;3
22211;23241;2
22211;23254;2
22211;23256;2
22211;23275;2
22211;23290;3
22211;23292;3
22211;23293;2
22211;23295;2
22211;23319;2
22211;23320;2
22211;23341;2
22211;23353;2
22211;23356;2
22211;23365;2
22211;23366;3
22211;23367;3
22211;23368;2
22211;23389;2
22211;23465;2
22211;23490;3
22211;23493;3
22211;23494;2
22211;23503;2
22211;23504;3
22211;23570;3
22211;23571;4
22211;23583;2
22211;48187;2
22211;82482;2
22211;82582;3
22211;82583;2
22211;84012;2
22211;84580;4
22211;84987;2
22211;85152;2
22211;47591D;2
22211;84032A;2
22211;84032B;2
22211;84536A;2
22211;84596B;2
22211;84596F;2
22211;85099C;3
22212;17003;2
22212;20749;3
22212;20829;2
22212;21064;2
22212;21114;3
22212;21135;3
22212;21164;2
22212;21166;2
22212;21172;2
22212;21174;2
22212;21175;2
22212;21181;2
22212;21314;3
22212;21340;3
22212;21383;2
22212;21385;2
22212;21621;2
22212;21622;2
22212;21623;4
22212;21644;2
22212;21715;3
22212;21739;2
22212;21812;2
22212;21906;2
22212;21907;2
22212;21908;2
22212;21914;2
22212;22088;2
22212;22171;2
22212;22173;6
22212;22189;2
22212;22219;2
22212;22227;2
22212;22244;2
22212;22245;2
22212;22284;2
22212;22285;2
22212;22291;3
22212;22292;2
22212;22293;2
22212;22296;2
22212;22326;2
22212;22335;2
22212;22336;2
22212;22381;2
22212;22398;2
22212;22412;2
22212;22427;3
22212;22467;2
22212;22494;2
22212;22505;2
22212;22578;2
22212;22581;2
22212;22585;2
22212;22616;2
22212;22631;4
